CODE;ENGLISH;;;;;;;;;;;x
Opportunity to Steal Research;연구 탈취 기회;;;;;;;;;;;;;
Our spies have gained the opportunity to steal research from another nation. Should we allow them to steal the research?;국내 첩보요원들이 타국의 연구자료를 훔칠 기회를 얻었습니다. 연구를 훔치도록 놔둬야 할까요?;;;;;;;;;;;x
Yes;그래.;;;;;;;;;;;x
No;아니.;;;;;;;;;;;x
Opportunity to Arrest the Opposition;야당 체포 기회;;;;;;;;;;;x
Our spies have gained the opportunity to arrest major opposition leaders. Should we give them the go ahead?;국내 첩보요원들이 주요 야당 지도부 체포할 기회를 얻었습니다. 체포하도록 놔둬야 할까요?;;;;;;;;;;;x
Opportunity to Gain Diplomatic Influence;영향력 강화 기회;;;;;;;;;;;x
Our spies have gained the opportunity to undermine sphere of another nation. Should we give them the go ahead?;국내 첩보요원들이 타국의 영향권을 약화할 기회를 얻었습니다. 약화하도록 놔둬야 할까요?;;;;;;;;;;;x
Exchange Intelligence with Ally?;동맹과의 정보 교환?;;;;;;;;;;;x
We have some secrets that we can exchange with a foreign government in exchange for better relations. Should we proceed?;관계 개선을 대가로 여러 비밀들을 외국 정부와 교환할 수 있습니다. 진행할까요?;;;;;;;;;;;x
Secrets are meant to be shared;비밀은 공유해야 의미가 있는 법이다.;;;;;;;;;;;x
Assassinate Foreign Politician?;외국 정치인 암살?;;;;;;;;;;;x
An opportunity has arisen which allows us to assassinate a prominent politician in a state unfriendly with us.;비우호적인 국가의 저명한 정치인을 암살할 기회가 찾아왔습니다.;;;;;;;;;;;x
Kill him (Risk of war);그를 죽인다(전쟁 발발 가능).;;;;;;;;;;;x
No, thanks;사양한다.;;;;;;;;;;;x
Prominent Politician Assassinated;주요 정치인 피살;;;;;;;;;;;x
Take revenge on $FROMCOUNTRY$!;$FROMCOUNTRY$에게 복수하겠다!;;;;;;;;;;;x
Chicken out;도망가!;;;;;;;;;;;x
A Quid Pro Quo?;보상?;;;;;;;;;;;x
No foreign interference in $COUNTRY_ADJ$ elections!;$COUNTRY$ 선거에 외국의 개입은 없다!;;;;;;;;;;;x
Assassinate Exiled Dissident?;망명 중인 반체제 인사 암살?;;;;;;;;;;;x
Everyone does it so why shouldn't we?;다들 그러는데 왜 우리만 안 되지?;;;;;;;;;;;x
Kill him (Risk of 5 infamy);죽인다(악명 : + 5);;;;;;;;;;;x
Exiled $FROMCOUNTRY_ADJ$ Dissident Assassinated;망명 중인 $FROMCOUNTRY_ADJ$ 정치인 피살;;;;;;;;;;;x
This is an infringement of $COUNTRY_ADJ$ sovereignty!;$COUNTRY$에 대한 주권 침해 행위다!;;;;;;;;;;;x
Say nothing, diplomatically;아무 말도 하지 않는다. 외교적으로는.;;;;;;;;;;;x
Federation with Malaysia?;말레이시아 연방?;;;;;;;;;;;x
Now that Sarawak is an independent country, should we join Malaysia who shares a similar culture to us?;사라왁이 이제 독립국이니 비슷한 문화를 공유하는 말레이시아에 합류해야 할까요?;;;;;;;;;;;x
Sign the Act of Union;연합법에 서명한다.;;;;;;;;;;;x
Retain our independence don't sign the Act;연합법에 서명하는 대신 독립을 유지한다.;;;;;;;;;;;x
Federation with Malaysia?;말레이시아 연방?;;;;;;;;;;;x
Now that Sabah is an independent country, should we join Malaysia who shares a similar culture to us?;사바가 이제 독립국이니 비슷한 문화를 공유하는 말레이시아에 합류해야 할까요?;;;;;;;;;;;x
Since we have left the EU, we can no longer be members of the European Investment Bank;유럽 연합을 탈퇴했으므로 유럽투자은행 회원국 자격을 상실했습니다.;;;;;;;;;;;x;
We don't want to be part of it anyway!;어쨌든 그런 일에 참여하고 싶지 않다!;;;;;;;;;;;x;
$COUNTRY_ADJ$ Economic Malaise;$COUNTRY$ 경제의 문제점;;;;;;;;;;;x;
We have a large agarian workforce that has immense difficulty adapting to Urban living and mass production techniques.;많은 농민들이 도시 생활과 대량생산 기술에 적응하는데 엄청난 어려움을 겪고 있습니다.;;;;;;;;;;;x;
We have to shake them out of their laziness!;게으름에서 벗어나야 한다!;;;;;;;;;;;x;
$COUNTRYCULTURE$ Economic Malaise;$COUNTRYCULTURE$ 경제의 문제점;;;;;;;;;;;x;
Due to years of Communist rule, our workforce has become lazy and inefficient. It will take time before they can get off the Vodka and be productive again.;수년간의 공산당 통치로 인해 노동인구들이 게으르고 비효율적으로 변했습니다. 그들이 보드카를 내려놓고 다시 생산적으로 변하기까지는 시간이 걸릴 것입니다.;;;;;;;;;;;x;
1967 Indonesian Coup;1967년 인도네시아 군사정변;;;;;;;;;;;x;
Support Sukarno!;수카르노를 지원하라!;;;;;;;;;;;x;
Support Suharto!;수하르토를 지원하라!;;;;;;;;;;;x;
War Trial of Pietro Badoglio?;피에트로 바돌리오 군사재판?;;;;;;;;;;;x;
Yes!;좋아!;;;;;;;;;;;x;
NO!;안돼!;;;;;;;;;;;x;
War Trial of Rodolfo Graziani;피에트로 바돌리오 군사재판;;;;;;;;;;;x;
Give him the harsh sentence!;가혹한 처벌을 내려라!;;;;;;;;;;;x;
Give him the light sentence!;솜방망이 처벌을 내려라!;;;;;;;;;;;x;
Murder of Giuseppe Impastato;주세페 임파스타토 살해;;;;;;;;;;;x;
Today is a day of National Mourning;전국적으로 애도할 날이다.;;;;;;;;;;;x;
Paolo Borsellino;파올로 보르셀리노;;;;;;;;;;;x;
Total Embargo of $COUNTRY$!;$COUNTRY$ 금수조치!;;;;;;;;;;;x;
Due to all our neighbouring country embargoing us, we have been severely cut off from the world market.;인접국 모두가 우리나라에게 금수조치를 취한 덕분에 세계시장에서 심하게 고립당했습니다.;;;;;;;;;;;x;
Our enemies will pay for this!;대가를 치를 것이다!;;;;;;;;;;;x;
Total Embargo of $COUNTRY$ lifted!;$COUNTRY$ 금수조치 해제!;;;;;;;;;;;x;
Due to not all our neighbouring country embargoing us, we have not been severely cut off from the world market now.;인접국 모두가 우리나라에게 금수조치를 취하지 않은 덕분에 세계시장에서 고립당하지 않았습니다.;;;;;;;;;;;x;
Our enemies will still pay for this!;대가를 치르리라!;;;;;;;;;;;x;
$FROMCOUNTRY$ Demands Regime Change!;$FROMCOUNTRY$의 체제 교체 요구!;;;;;;;;;;;x;
Due to our threat to their nation, they have demanded regime change or else...;우리나라를 두려워한 $FROMCOUNTRY$이(가) 체제 교체 또는 다른 것을 요구해왔습니다.;;;;;;;;;;;x;
Accept Regime Change!;요구를 수용한다!;;;;;;;;;;;x;
Refuse Regime Change!;요구를 거부한다!;;;;;;;;;;;x;
$COUNTRY_ADJ$ Genocide of $YEAR$;$YEAR$년 $COUNTRY$ 학살;;;;;;;;;;;x;
The Government of $COUNTRY$ has been discovered to have to begun killing off their ethnic minorities. The international community is outraged.;$COUNTRY$ 정부가 국내 소수민족들을 절멸하기로 결정했다는 사실이 드러났습니다. 이에 국제사회는 격분했습니다.;;;;;;;;;;;x;
We must brace the international fallout!;국제적인 여파에 대비해야 한다.;;;;;;;;;;;x;
No more signs of WMD fallout in $PROVINCENAME$;$PROVINCENAME$의 대량살상무기 낙진 소멸;;;;;;;;;;;x;
All WMD fallout seem to have vanished from $PROVINCENAME$. The province is now safe to settle in again.;$PROVINCENAME$ 전역에 걸쳐 있었던 모든 낙진이 사라진 것 같습니다. 이제 $PROVINCENAME$에 재정착해도 안전합니다.;;;;;;;;;;;x;
Good!;좋다!;;;;;;;;;;;x;
Massive Corruption in the Government;최대규모 정부부패;;;;;;;;;;;x;
Who wants to see my bank account?;누가 내 은행 계좌를 보려고 하는 거지?;;;;;;;;;;;x;
Large Corruption in the Government;대규모 정부부패;;;;;;;;;;;x;
Bribes, what bribes?;이봐, 무슨 뇌물인가?;;;;;;;;;;;x;
Moderate Corruption in the Government;중간규모 정부부패;;;;;;;;;;;x;
Is my new State Car ready?;새 의전차는 준비 마쳤나?;;;;;;;;;;;x;
Low Corruption in the Government;소규모 정부부패;;;;;;;;;;;x;
Hello bankers!;은행가들, 안녕하신가!;;;;;;;;;;;x;
Minimal Corruption in the Government;최소규모 정부부패;;;;;;;;;;;x;
We're a clean government!;깨끗한 정부다!;;;;;;;;;;;x;
Massive Corruption in Society;최대규모 사회부패;;;;;;;;;;;x;
The ends justify the means;목적은 수단을 정당화하지.;;;;;;;;;;;x;
Large Corruption in Society;대규모 사회부패;;;;;;;;;;;x;
It is ok to break the laws;법을 어기는 것은 괜찮다.;;;;;;;;;;;x;
Moderate Corruption in Society;중간규모 사회부패;;;;;;;;;;;x;
Profit is King!;이윤이 왕이다!;;;;;;;;;;;x;
Low Corruption in Society;소규모 사회부패;;;;;;;;;;;x;
Crimes are bad... most of the time;범죄는 나쁘지...대부분은.;;;;;;;;;;;x;
Minimal Corruption in the Government;최소규모 사회부패;;;;;;;;;;;x;
The law is paramount!;법이 가장 중요한 법이다!;;;;;;;;;;;x;
End of the Indonesian War of Independence;인도네시아 독립전쟁 종전;;;;;;;;;;;x;
Indonesian War of Independence has ended.;인도네시아 독립전쟁이 끝났습니다.;;;;;;;;;;;x;
Netherlands have sued for peace!;네덜란드는 평화를 위해서 했다!;;;;;;;;;;;x;
Batista Coup of $YEAR$;$YEAR$년 바티스타의 군사정변;;;;;;;;;;;x;
Viva la Batista!;바티스타 만세!;;;;;;;;;;;x;
Viva la Democracy!;민주주의 만세!;;;;;;;;;;;x;
New Union Treaty Signed;신연방 조약;;;;;;;;;;;x;
Cheers for Socialism!;사회주의를 위해 건배!;;;;;;;;;;;x;
Thai Communist Insurgency;타이 공산당의 반란;;;;;;;;;;;x;
Squash the Communists!;공산당 놈들을 부숴라!;;;;;;;;;;;x;
End of the Thai Communist Insurgency;타이 공산당의 반란 종료;;;;;;;;;;;x;
Peace has returned!;평화가 되돌아왔군!;;;;;;;;;;;x;
It's time to Stand Up for America!;미국을 위해 일어서야 할 때다!;;;;;;;;;;;x;
UN Peace Resolution to end conflict passes;분쟁 종식을 위한 국제연합 평화 결의안 가결;;;;;;;;;;;x;
Our request to end the current conflict that we are involved in has been accepted by the United Nations Security Council. The UN will now demand all warring parties to reach an armistice or face international intervention.;국제연합 안전보장이사회가 우리가 관여한 현재의 갈등을 종식해달라는 우리의 요청을 수용했습니다. 국제연합은 이제 모든 전쟁 당사국들에게 휴전협정을 맺지 않으면 국제적인 개입을 펼치겠다고 요구할 것입니다.;;;;;;;;;;;x;
May peace come soon!;곧 평화가 오기를!;;;;;;;;;;;x;
$FROMCOUNTRY$ request to end the current conflict that we are involved in has been accepted by the United Nations Security Council. The UN will now demand all warring parties to reach an armistice or face international intervention.;국제연합 안전보장이사회가 우리가 관여한 현재의 갈등을 종식해달라는 $FROMCOUNTRY$의 요청을 수용했습니다. 국제연합은 이제 모든 전쟁 당사국들에게 휴전협정을 맺지 않으면 국제적인 개입을 펼치겠다고 요구할 것입니다.;;;;;;;;;;;x;
Withdraw to pre-war lines!;전전선으로 후퇴하라!;;;;;;;;;;;x;
Propose an armistice to each warring party!;각 전쟁 당사국에게 휴전협정을 제안하라!;;;;;;;;;;;x;
Reject the UN led armistice!;국제연합 주도의 정전협정은 거부한다!;;;;;;;;;;;x;
Chairmanship of the OIC;이슬람 협력기구 의장국;;;;;;;;;;;x;
The Chairmanship of the Organisation for Islamic Cooperation is rotating again. The Chairmanship only lasts 5 years.;이슬람 협력기구 의장직의 임기가 끝났습니다. 의장국의 임기는 5년입니다.;;;;;;;;;;;x;
The Chairmanship of the Organisation for Islamic Cooperation is rotating and the Chairmanship has come to us. The Chairmanship only lasts 5 years.;이슬람 협력기구 의장직의 임기가 끝나면서 우리에게 왔습니다. 의장국의 임기는 5년입니다.;;;;;;;;;;;x;
$FROMCOUNTRY$ has become new OIC Chairman;$FROMCOUNTRY$ 이슬람 협력기구 의장국 임명;;;;;;;;;;;x;
The Chairmanship of the Organisation for Islamic Cooperation is rotating and the Chairmanship has come to $FROMCOUNTRY$. The Chairmanship only lasts 5 years.;이슬람 협력기구 의장직의 임기가 끝나면서 $FROMCOUNTRY$에게 갔습니다. 의장국의 임기는 5년입니다.;;;;;;;;;;;x;
Terrible!;끔찍하다!;;;;;;;;;;;x;
The Chairmanship of the Organisation for Islamic Cooperation is rotating and we get the first one as we are the founder. The Chairmanship only lasts 5 years.;이슬람 협력기구 의장직의 임기가 끝나면서 창립국인 우리나라에게 우대권이 주어졌습니다. 의장국의 임기는 5년입니다.;;;;;;;;;;;x;
$COUNTRY$ seeks WHO help in combating epidemic;세계보건기구에 대한 $COUNTRY$의 전염병 퇴치 도움 요청;;;;;;;;;;;x;
As the public health situation in $COUNTRY$ has become increasingly strained by the virus outbreak, the government has decided to seek the help of the World Health Organisation to help them cope with the Influenza Epidemic in the country.;바이러스로 인해 $COUNTRY$의 공공보건 상황이 점점 더 나빠지자 정부가 세계보건기구에게 도움을 요청하기로 결정했습니다.;;;;;;;;;;;x;
We shall overcome this challenge together;함께 난관을 해쳐나가야 한다!;;;;;;;;;;;x;
WHO declare the Virus Epidemic over;세계보건기구의 바이러스 감염 종료 선언;;;;;;;;;;;x;
As the number of countries with sizable proportions of infected dwindling, the World Health Organisation has decided that the current world viral outbreak is over.;감염 비율이 상당히 높은 나라들의 수가 감소하면서 세계보건기구가 세계 바이러스성 질병 발생이 끝났음을 결정했습니다.;;;;;;;;;;;x;
The worst is now behind us!;최악의 상황은 면했다!;;;;;;;;;;;x;
Polar Military Base Established;극지 군사기지 건설;;;;;;;;;;;x;
Brrr... Its cold out there!;부르르... 밖은 춥다!;;;;;;;;;;;x;
Result of the Polar Expedition;극지 탐험의 결과;;;;;;;;;;;x;
We recently sent some Explorers to scout our Polar regions to see if there are any new scientific discoveries in the region.;최근 극지방에 새로운 과학적 발견이 있는지를 알아보기 위해 탐험대를 보냈습니다.;;;;;;;;;;;x;
I can't wait to hear from them!;그 사람들 소식을 빨리 듣고 싶다!;;;;;;;;;;;x;
Polar Expedition Successful;극지 탐험 성공;;;;;;;;;;;x;
The explorers have returned safely with loads of highly facinating Scientific discoveries.;탐험대가 놀라운 과학적 발견들을 많이 가지고 안전하게 돌아왔습니다.;;;;;;;;;;;x;
They are our national heroes!;그대들이 국가적 영웅이다!;;;;;;;;;;;x;
Polar Expedition Fails;극지 탐험 실패;;;;;;;;;;;x;
The Polar Expedition has failed as the explorers have gone missing and failed to transmit back any useful new scientific discoveries. The Nation mourns their loss.;극지 탐험대의 탐험가들이 실종당했습니다. 또한 유용하고 새로운 과학적 발견을 전송하지도 못했습니다. 국가에서는 그들의 죽음을 애도합니다.;;;;;;;;;;;x;
They were eaten by Polar Bears?!;북극곰한테 먹혔나?;;;;;;;;;;;x;
1995 Tokyo Subway Sarin Attack;$YEAR$년 도쿄 사린가스 테러;;;;;;;;;;;x;
What a tragedy!;이런 끔찍한 일이!;;;;;;;;;;;x;
Nuclear Blackmail Result;핵무기 협박의 결과;;;;;;;;;;;x;
We have proposed to pause our nuclear program in exchange for international aid.;국제원조를 대가로 핵무기 계획 중지를 제안했습니다.;;;;;;;;;;;x;
Let's roll the dice of fate;운명의 주사위를 굴려보자.;;;;;;;;;;;x;
Active Superpower Support for $COUNTRY_ADJ$ Rebels;$COUNTRY$ 반군에 대한 초강대국의 능동적 지원;;;;;;;;;;;x;
As we are in a sphere of a Superpower, the rivial Superpower will fund anti-government forces to instigate a revolution to overthrow the current government and install one that is friendly to the rival Superpower.;우리 $COUNTRY$이(가) 초강대국의 영향권에 속하는 만큼, 경쟁국 초강대국이 반정부 세력에게 자금을 지원함으로써 현 정부를 전복하고 자신들에게 우호적인 정부를 수립하려 합니다.;;;;;;;;;;;x;
We must find those insurgents!;반란군들을 찾아!;;;;;;;;;;;x;
Passive Superpower Support for $COUNTRY_ADJ$ Rebels;$COUNTRY$ 반군에 대한 초강대국의 수동적 지원;;;;;;;;;;;x;
No Superpower Support for $COUNTRY_ADJ$ Rebels;$COUNTRY$ 반군에 대한 초강대국의 지원 부재;;;;;;;;;;;x;
As we are in a sphere of a Superpower, the rivial Superpower will fund anti-government forces to instigate a revolution to overthrow the current government and install one that is friendly to the rival Superpower.;초강대국의 영향권에 있는 만큼, 경쟁 초강대국은 반정부 세력에 자금을 지원해 현 정부를 전복하는 혁명을 선동하고 자신들에게 우호적인 혁명정부를 설치하려 할 것입니다.;;;;;;;;;;;x;
We will reappraise our situation!;현재 상황을 다시 한번 평가해보겠다!;;;;;;;;;;;x;
Change in $COUNTRY_ADJ$ Rebel Activity;$COUNTRY$ 반군 활동 변동;;;;;;;;;;;x;
Due to changes in the geopolitical scene, the level of support given to $COUNTRY_ADJ$ rebels has changed.;지정학적 변화가 찾아오면서 $COUNTRY$ 반군들에게 주어지는 지원 수준이 바뀌었습니다.;;;;;;;;;;;x;
Due to changes in the Geopolitical scene, our level of support given to international rebels must change.;지정학적 변화가 찾아오면서 국제 반군들에게 주어지는 지원 수준이 바뀌었습니다.;;;;;;;;;;;x;
No longer influential enough to instigate Guerillas;$COUNTRY$ 유격대 연락망 붕괴;;;;;;;;;;;x;
Due to changes in the Geopolitical scene, our ability to support international rebels has diminished.;지정학적 변화가 찾아오면서 국제 반군들에 대한 지원 능력이 약해졌습니다.;;;;;;;;;;;x;
Franco-British Union;영불 연합;;;;;;;;;;;x;
Propose the Union!;연합을 제안한다!;;;;;;;;;;;x;
Keep our independence!;독립을 유지한다!;;;;;;;;;;;x;
Accept the Union!;연합을 수용한다!;;;;;;;;;;;x;
Interesting!;흥미롭다!;;;;;;;;;;;x;
End of Special Economic Zones in $COUNTRY$;$COUNTRY$ 경제특구 만료;;;;;;;;;;;x;
As our country has transitioned fully into an open democractic capitalist economy, the rationale of having a Special Economic Zone to allow for economic openess is lost.;우리나라가 개방적인 민주적 자본주의 경제로 완전히 전환하면서 경제적 개방성을 허용하는 경제특구를 가질 근거가 사라졌습니다.;;;;;;;;;;;x;
We don't need it anyway now!;어차피 지금은 필요하지 않다!;;;;;;;;;;;x;
End of Special Economic Zones Program Involvement;경제특구계획 참여 종료;;;;;;;;;;;x;
As no country in the world currently has an active Special Economic Zone Program that we can participate in, our involvement in it will therefore be terminated;현재 세계 어느 나라도 우리가 참여할 수 있는 경제특구계획을 가지고 있지 않으므로 참여가 중단될 예정입니다.;;;;;;;;;;;x;
Perhaps we may get an opportunity again in the future;아마 미래에 다시 기회가 올지도 모른다.;;;;;;;;;;;x;
Dissolution of NATO;북대서양 조약기구 해제;;;;;;;;;;;x;
As all NATO eligible countries are no longer in a powerful position to lead NATO, the Organisation has been disbanded as other nations have shunned the alliance for other Superpowers instead.;모든 북대서양 조약기구 회원국들이 이제 조약기구를 이끌만한 강력한 위치에 있지 않는 상황에서 다른 나라들이 다른 초강대국들의 눈치를 보며 동맹을 회피하면서 조약기구가 해체를 맞았습니다.;;;;;;;;;;;x;
A catastrophe!;대재앙이다!;;;;;;;;;;;x;
United Nations Condemnation;국제연합의 규탄;;;;;;;;;;;x;
The International Community has roundly condemned us for declaring war against an internationally protected United Nations Special Administrative State.;우리나라가 국제적으로 보호받는 국제연합 특별행정구를 상대로 전쟁을 선포한 행위에 대해 국제사회가 강력한 규탄의 뜻을 내보였습니다.;;;;;;;;;;;x;
Offer from $FROMCOUNTRY$ to develop Supersonic Jet;$FROMCOUNTRY$의 초음속 제트기 개발 제안;;;;;;;;;;;x;
Accept!;수락한다!;;;;;;;;;;;x;
Reject!;거부한다!;;;;;;;;;;;x;
Development of Concorde Completed!;콩코드 개발 완료!;;;;;;;;;;;x;
It is an amazing day for $FROMCOUNTRY$!;$FROMCOUNTRY$에게 놀라운 날이다!;;;;;;;;;;;x;
Sale of Concorde;콩코드 판매;;;;;;;;;;;x;
Britain and France have managed to develop the world's first supersonic commercial jet aircraft. The Concorde will be avaliable for sale to all nations interested and friendly to the two nations.;영국과 프랑스가 세계 최초로 상업용 초음속 제트기를 개발하는데 성공했습니다. 콩코드는 양국과 우호적이고 콩고드에 관심을 가진 모든 나라들을 상대로 판매될 예정입니다.;;;;;;;;;;;x;
Concordes for sale;판매용 콩고드;;;;;;;;;;;x;
Let's buy many;많이 매입한다.;;;;;;;;;;;x;
Buy a few;조금 매입한다.;;;;;;;;;;;x;
Don't buy any;매입하지 않는다.;;;;;;;;;;;x;
Offer to build Supersonic Jet accepted;초음속 제트기 개발 제안 동의;;;;;;;;;;;x;
Success;성공이다.;;;;;;;;;;;x;
US Supersonic Passenger Jet Created;미국의 초음속 여객용 제트기 제작;;;;;;;;;;;x;
Russian Supersonic Passenger Jet Created;러시아의 초음속 여객용 제트기 제작;;;;;;;;;;;x;
$COUNTRY_ADJ$ Supersonic Passenger Jet Created;$COUNTRY$의 초음속 여객용 제트기 제작;;;;;;;;;;;x;
$COUNTRY$ has bought Nuclear Warheads;$COUNTRY$의 핵탄두 매입;;;;;;;;;;;x;
We have successfully obtained nuclear warheads from shadowy Arms Dealers.;그림자 같은 무기상에게서 핵탄두를 성공적으로 획득했습니다.;;;;;;;;;;;x;
UN Sanctions on $COUNTRY$;국제연합의 $COUNTRY$ 제재 결정;;;;;;;;;;;x;
The United Nations has discovered our illegal Nuclear bomb acqusition and has condemned us and imposed punitative sanctions.;$COUNTRY$의 불법 핵폭탄 획득을 발견한 국제연합이 이를 비난하고 징벌적인 제재를 가했습니다.;;;;;;;;;;;x;
We will have to resist them!;저항하겠다!;;;;;;;;;;;x;
$FROMCOUNTRY$ Threatens peace or face Nuclear Attack;$FROMCOUNTRY$의 핵공격 위협!;;;;;;;;;;;x;
$FROMCOUNTRY$ has delievered an ultimatum to say that if we do not seek peace with them, they will unleash their limited nuclear arsenal on us.;$FROMCOUNTRY$이(가) 평화를 추구하지 않겠다면 제한적으로 핵무기를 발사하겠다는 최후통첩을 전달했습니다.;;;;;;;;;;;x;
UN Sanctions on $COUNTRY$ lifted;국제연합의 $COUNTRY$ 제재 해제;;;;;;;;;;;x;
As we no longer possess illegal nuclear weapons, the United Nations Sanctions on us have been lifted.;이제 불법적으로 핵무기를 보유한 국가가 아니므로 국제연합이 우리나라에 대한 제재를 해제했습니다.;;;;;;;;;;;x;
That's good;좋다.;;;;;;;;;;;x;
Sale of $COUNTRY_ADJ$ Supersonic Jet;$COUNTRY$ 초음속 제트기 판매;;;;;;;;;;;x;
$COUNTRY$ has managed to develop a supersonic commercial jet aircraft. The jet will be avaliable for sale to all nations interested and friendly to the two nations.;$COUNTRY$이(가) 상업용 초음속 제트항공기를 개발하는데 성공했습니다. 그 제트기는$COUNTRY$과(와) 우호적이고 제트기에 관심을 가진 모든 나라들을 상대로 판매될 예정입니다.;;;;;;;;;;;x;
Let's see how many we can sell.;얼마나 팔 수 있는지 한번 볼까?;;;;;;;;;;;x;
Supersonic Jet for sale;판매용 초음속 제트기;;;;;;;;;;;x;
Presidency of the G8;G8 의장국;;;;;;;;;;;x;
As we are the most powerful nation in the G8, we get to have the first Presidency. The Presidency only last for 5 years.;G8 회원국 중에서 가장 강력한 국가이므로 의장국의 지위를 획득했습니다. 의장국의 임기는 5년입니다.;;;;;;;;;;;x;
Excellent!;훌륭해!;;;;;;;;;;;x;
The Presidency of the G8 is rotating again and a new country will be been chosen to the President for the next 5 years.;G8 의장직의 임기가 끝났습니다. G8 의장직은 5년마다 다른 국가가 돌아가며 맡습니다.;;;;;;;;;;;x;
Selected as Next President of the G8;차기 G8 의장국으로 선정;;;;;;;;;;;x;
The Presidency of the G8 is rotating again and we have been chosen to the President for the next 5 years;G8 의장직의 임기가 끝났으며 우리나라가 다음 5년 동안 차기 의장국으로 뽑혔습니다.;;;;;;;;;;;x;
1946 Argentine Election;$YEAR$년 아르헨티나 선거;;;;;;;;;;;x;
Choose Peron;페론.;;;;;;;;;;;x;
Choose Tamborini;탐보리니.;;;;;;;;;;;x;
Madagascan Revolution from Above;위에서부터의 마다가스카르 혁명;;;;;;;;;;;x;
Revolution!;혁명!;;;;;;;;;;;x;
Keep to the Capitalist way!;자본주의적 방식을 고수한다!;;;;;;;;;;;x;
Coming Argentine Election;아르헨티나 선거 임박;;;;;;;;;;;x;
Due to the rise of the Justicialist Party in Argentina, more and more voters are identifying themsleves as Populist.;아르헨티나에서 정의당이 부상하면서 스스로를 대중주의자라고 칭하는 유권자가 늘고 있습니다.;;;;;;;;;;;x;
Maybe they will win?;아마 그들이 이길까;;;;;;;;;;;x;
$COUNTRY$ Nuclear Weapons Development Push;$COUNTRY$ 핵무기 개발 추진;;;;;;;;;;;x;
